measure,dateTime,date,value (m3/s),completeness,quality,qcode
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-11T09:00:00Z,2014-05-11,18.8,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-12T09:00:00Z,2014-05-12,9.02,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-13T09:00:00Z,2014-05-13,8.78,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-14T09:00:00Z,2014-05-14,5.84,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-15T09:00:00Z,2014-05-15,4.35,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-16T09:00:00Z,2014-05-16,3.8,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-17T09:00:00Z,2014-05-17,3.38,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-18T09:00:00Z,2014-05-18,3.14,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-19T09:00:00Z,2014-05-19,3.02,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-20T09:00:00Z,2014-05-20,3.24,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-21T09:00:00Z,2014-05-21,2.78,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-22T09:00:00Z,2014-05-22,4.64,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-23T09:00:00Z,2014-05-23,4.5,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-24T09:00:00Z,2014-05-24,9.92,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-25T09:00:00Z,2014-05-25,7.97,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-26T09:00:00Z,2014-05-26,4.87,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-27T09:00:00Z,2014-05-27,3.57,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-28T09:00:00Z,2014-05-28,4.65,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-29T09:00:00Z,2014-05-29,4.59,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-30T09:00:00Z,2014-05-30,3.54,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-05-31T09:00:00Z,2014-05-31,3.02,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-01T09:00:00Z,2014-06-01,2.82,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-02T09:00:00Z,2014-06-02,3.58,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-03T09:00:00Z,2014-06-03,3.18,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-04T09:00:00Z,2014-06-04,3.39,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-05T09:00:00Z,2014-06-05,4.43,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-06T09:00:00Z,2014-06-06,3.24,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-07T09:00:00Z,2014-06-07,11.0,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-08T09:00:00Z,2014-06-08,5.73,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-09T09:00:00Z,2014-06-09,6.85,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-10T09:00:00Z,2014-06-10,7.07,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-11T09:00:00Z,2014-06-11,5.53,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-12T09:00:00Z,2014-06-12,3.63,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-13T09:00:00Z,2014-06-13,3.09,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-14T09:00:00Z,2014-06-14,2.89,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-15T09:00:00Z,2014-06-15,2.93,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-16T09:00:00Z,2014-06-16,2.65,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-17T09:00:00Z,2014-06-17,2.51,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-18T09:00:00Z,2014-06-18,2.46,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-19T09:00:00Z,2014-06-19,2.37,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-20T09:00:00Z,2014-06-20,2.28,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-21T09:00:00Z,2014-06-21,2.25,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-22T09:00:00Z,2014-06-22,2.16,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-23T09:00:00Z,2014-06-23,2.17,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-24T09:00:00Z,2014-06-24,2.15,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-25T09:00:00Z,2014-06-25,2.01,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-26T09:00:00Z,2014-06-26,2.03,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-27T09:00:00Z,2014-06-27,2.06,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-28T09:00:00Z,2014-06-28,2.01,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-29T09:00:00Z,2014-06-29,1.97,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-06-30T09:00:00Z,2014-06-30,2.03,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-01T09:00:00Z,2014-07-01,2.09,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-02T09:00:00Z,2014-07-02,1.92,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-03T09:00:00Z,2014-07-03,1.87,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-04T09:00:00Z,2014-07-04,3.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-05T09:00:00Z,2014-07-05,3.89,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-06T09:00:00Z,2014-07-06,2.18,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-07T09:00:00Z,2014-07-07,2.57,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-08T09:00:00Z,2014-07-08,2.74,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-09T09:00:00Z,2014-07-09,2.16,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-10T09:00:00Z,2014-07-10,1.97,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-11T09:00:00Z,2014-07-11,1.91,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-12T09:00:00Z,2014-07-12,3.14,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-13T09:00:00Z,2014-07-13,2.72,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-14T09:00:00Z,2014-07-14,2.34,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-15T09:00:00Z,2014-07-15,2.21,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-16T09:00:00Z,2014-07-16,2.24,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-17T09:00:00Z,2014-07-17,1.97,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-18T09:00:00Z,2014-07-18,1.98,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-19T09:00:00Z,2014-07-19,4.88,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-20T09:00:00Z,2014-07-20,2.47,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-21T09:00:00Z,2014-07-21,2.02,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-22T09:00:00Z,2014-07-22,1.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-23T09:00:00Z,2014-07-23,1.82,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-24T09:00:00Z,2014-07-24,1.77,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-25T09:00:00Z,2014-07-25,1.78,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-26T09:00:00Z,2014-07-26,2.03,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-27T09:00:00Z,2014-07-27,1.87,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-28T09:00:00Z,2014-07-28,1.8,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-29T09:00:00Z,2014-07-29,1.82,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-30T09:00:00Z,2014-07-30,1.94,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-07-31T09:00:00Z,2014-07-31,3.22,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-01T09:00:00Z,2014-08-01,3.51,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-02T09:00:00Z,2014-08-02,4.15,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-03T09:00:00Z,2014-08-03,2.35,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-04T09:00:00Z,2014-08-04,1.96,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-05T09:00:00Z,2014-08-05,2.94,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-06T09:00:00Z,2014-08-06,3.17,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-07T09:00:00Z,2014-08-07,2.04,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-08T09:00:00Z,2014-08-08,1.96,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-09T09:00:00Z,2014-08-09,1.94,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-10T09:00:00Z,2014-08-10,10.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-11T09:00:00Z,2014-08-11,7.17,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-12T09:00:00Z,2014-08-12,9.06,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-13T09:00:00Z,2014-08-13,6.48,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-14T09:00:00Z,2014-08-14,8.5,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-15T09:00:00Z,2014-08-15,5.22,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-16T09:00:00Z,2014-08-16,3.88,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-17T09:00:00Z,2014-08-17,7.47,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-18T09:00:00Z,2014-08-18,6.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-19T09:00:00Z,2014-08-19,3.63,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-20T09:00:00Z,2014-08-20,3.19,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-21T09:00:00Z,2014-08-21,14.8,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-22T09:00:00Z,2014-08-22,8.12,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-23T09:00:00Z,2014-08-23,4.5,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-24T09:00:00Z,2014-08-24,3.3,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-25T09:00:00Z,2014-08-25,3.57,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-26T09:00:00Z,2014-08-26,4.09,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-27T09:00:00Z,2014-08-27,3.03,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-28T09:00:00Z,2014-08-28,2.98,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-29T09:00:00Z,2014-08-29,7.65,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-30T09:00:00Z,2014-08-30,8.21,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-08-31T09:00:00Z,2014-08-31,4.19,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-01T09:00:00Z,2014-09-01,3.53,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-02T09:00:00Z,2014-09-02,2.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-03T09:00:00Z,2014-09-03,2.63,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-04T09:00:00Z,2014-09-04,2.48,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-05T09:00:00Z,2014-09-05,2.39,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-06T09:00:00Z,2014-09-06,2.72,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-07T09:00:00Z,2014-09-07,2.34,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-08T09:00:00Z,2014-09-08,2.23,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-09T09:00:00Z,2014-09-09,2.15,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-10T09:00:00Z,2014-09-10,2.1,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-11T09:00:00Z,2014-09-11,2.07,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-12T09:00:00Z,2014-09-12,2.02,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-13T09:00:00Z,2014-09-13,1.98,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-14T09:00:00Z,2014-09-14,1.94,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-15T09:00:00Z,2014-09-15,2.12,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-16T09:00:00Z,2014-09-16,1.96,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-17T09:00:00Z,2014-09-17,1.92,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-18T09:00:00Z,2014-09-18,1.9,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-19T09:00:00Z,2014-09-19,1.92,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-20T09:00:00Z,2014-09-20,1.87,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-21T09:00:00Z,2014-09-21,1.82,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-22T09:00:00Z,2014-09-22,1.81,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-23T09:00:00Z,2014-09-23,3.2,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-24T09:00:00Z,2014-09-24,2.86,Complete,Good,
http://environment.data.gov.uk/hydrology/id/measures/b17f0895-5a5d-442c-bbad-fcf3280aae2f-flow-m-86400-m3s-qualified,2014-09-25T09:00:00Z,2014-09-25,2.42,Complete,Good,
